GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",61417,37371
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",54010,18348
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",94375,17880
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",127828,5113
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",76175,12113
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",78438,15202
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",92771,13146
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",97596,10445
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",64446,13237
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",123500,20961
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",84375,8730
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",22599,2431
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",140243,14227
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",139250,27495
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",141150,17787
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",89265,13131
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",103114,7614
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",115139,21849
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",110192,17440
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",55677,22974
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",89181,6952
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",66250,14823
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",33341,12352
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",13730,5672
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",30000,3979
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",29454,6228
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",29963,9497
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",37269,5625
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",18630,4635
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",25474,7058
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",28804,12919
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",32262,8813
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",18924,8483
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",42121,4030
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",48674,5218
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",53323,5782
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",42863,4447
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",35496,6193
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",50091,5296
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",27256,11205
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",32725,8099
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",25000,3153
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",29320,9506
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",39632,10427
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",21813,6280
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",38929,12850
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",33297,16275
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",33569,7126
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",40577,5881
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",92500,12255
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",102784,11931
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",125518,21974
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",94342,7365
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",110875,25879
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",108750,28849
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",80143,21218
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",98750,8069
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",52188,13521
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",55441,17217
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",39583,7604
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",24667,14124
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",28023,10098
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",30440,14401
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",26587,10582
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",35769,11311
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",33438,9961
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",54044,7496
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",46958,13530
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",25341,6493
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",76599,13558
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",65931,9636
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",66500,8899
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",40760,4054
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",78571,6929
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",54107,7099
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",71546,8584
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",48974,4182
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",53860,8343
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",67877,11274
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",35754,12832
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",20773,4244
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",40666,6424
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",45903,5519
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",27008,9991
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",29276,7498
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",23438,8163
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",18936,11347
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",51776,12038
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",39063,9223
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",26667,3955
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",24741,10216
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",83934,10158
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",53776,12952
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",55665,4917
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",37083,8949
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",37256,7194
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",40926,7576
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",23964,4530
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",59333,11146
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",82656,11386
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",58750,8166
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",40025,13256
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",67235,12156
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",80888,11993
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",79076,28618
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",20673,11009
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",32143,9559
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",90637,9609
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",58824,8442
